text,created_at,location
@biebersmcd Happy Birthdayyy :),Mon Sep 30 19:02:02 +0000 2013,
http://tco/KvZrUNkCpe ohw,Mon Sep 30 19:02:02 +0000 2013,
Koe yo uru ndes Sesuk tangi esuk lhoRT @hendiperdian: @MikoBudiRaharjo woi turu ,Mon Sep 30 19:02:02 +0000 2013,
RT @AnaisGoncalves2: @Clem_bbl Ba desfois on devrais pas rsister pffff ,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @trkialsbte:     :      • http://tco/a1VzTK1qzi,
…,Mon Sep 30 19:02:02 +0000 2013,
@adrianabravista dale,Mon Sep 30 19:02:02 +0000 2013,
This week is already dragging,Mon Sep 30 19:02:02 +0000 2013,
-Me mordi Harry+Oh No AL HOSPITAL-Quiero ir desnuda+NO LA PERDEMOS-You've got that one thing+LA PERDIMOS Descansa en paz,Mon Sep 30 19:02:02 +0000 2013,
RT @Positividade3D: No  fcil encontrar o caminho mas  bom olhar pro lado e ver que no estou sozinho,Mon Sep 30 19:02:02 +0000 2013,
@ManuelTC2 @JesusSantanaa  jajajajajajaja dile que ya nos veremos las caras x malaga ,Mon Sep 30 19:02:02 +0000 2013,
#OuaNuncaMaisMeDeixe,Mon Sep 30 19:02:02 +0000 2013,
RT @ZodiacoHoy: #Gminis Tendrs buenos momentos en tu da q t alegrarn y te harn sentir bien vers que tienes muchas cosas por las cual…,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @laurensisss: piekrtat http://tco/l1D09KDwko,
oua sa parle de la guerre le truc la,Mon Sep 30 19:02:02 +0000 2013,
RT @ChildhoodFacts: I care about people way more than they will ever care about me,Mon Sep 30 19:02:02 +0000 2013,
Ex-MBGN Queen Silvia Nduka Flaunts Her Own N15M Chanel Lego Bag – Look http://tco/mckivbkVgU Via @Akpraise,Mon Sep 30 19:02:02 +0000 2013,
@feeeeney @LittleMixOffic November for childline,Mon Sep 30 19:02:02 +0000 2013,
     http://tco/8eqwjoADlR http://tco/qqhLb3kVWe # # # # # # # # #,Mon Sep 30 19:02:02 +0000 2013,
@ambikamahajan follow kro tabhi messages ka reply kruga :P,Mon Sep 30 19:02:02 +0000 2013,
RT @Susanarg98: Gracias @paulagl98  @andrea_Penela e @raquelpol18 dentro duns das idesme ter que aclarar porque estades tan cansadas juj…,Mon Sep 30 19:02:02 +0000 2013,
@7398229      #,Mon Sep 30 19:02:02 +0000 2013,
@capengalexander Try seacrh google Bersepah kalau nak cakap hihi Ehh p study nuh Esok ada paper kan Lg smpt mau tnya pasal angsyen je,Mon Sep 30 19:02:02 +0000 2013,
RT @IzzatSyafiq95: Kenapa bank dekat kuantan tak berfungsi bila diperlukan --,Mon Sep 30 19:02:02 +0000 2013,
Finalizando programas e processos no Linux http://tco/6cPtJRCLby,Mon Sep 30 19:02:02 +0000 2013,
up that find just on with but up its,Mon Sep 30 19:02:02 +0000 2013,
@joe_shinn stfu,Mon Sep 30 19:02:02 +0000 2013,
[ @iiadoresha ] #RennenOfBlijven http://tco/DbqfCwbMa3,Mon Sep 30 19:02:02 +0000 2013,
@ZarethPanther glad I got to say hello :3,Mon Sep 30 19:02:02 +0000 2013,
RT @avilamilena: Tresmeses,Mon Sep 30 19:02:02 +0000 2013,
RT @VidelaGime: @charlie_brilz -- no jaja,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @afterschoolboy: TaskPV http://tco/vTWWBGpOUg,
2weeks,Mon Sep 30 19:02:02 +0000 2013,
just want to sleep,Mon Sep 30 19:02:02 +0000 2013,
RT @DatosUnicos: Es imposible soar con extraos Las personas que ves pero no conoces son personas que viste en algn lugar en algn mo…,Mon Sep 30 19:02:02 +0000 2013,
RT @alan_nmv: Entre hermanos el chantaje no es pecado,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @SonrieXRIZ: @OfficialXriz - Nueva sesin de fotos - BRAVO http://tco/lpiXkCOjOj,
RT @QueenHessah: “@i_nora12:             ”,Mon Sep 30 19:02:02 +0000 2013,
@therealryouko good,Mon Sep 30 19:02:02 +0000 2013,
@Hannahhasaspork @RawrItsStache what's your gmail account I'll set up a permanent group one,Mon Sep 30 19:02:02 +0000 2013,
Just in @TDCinemaClub's #ChangingOfTheSeasons EP is available now Follow the jump to buy it while supplies last http://tco/2TTt8T2zZe,Mon Sep 30 19:02:02 +0000 2013,
RT @_BaixinhadoLeo: @GoidaDoLeo ' I love friend  &lt;/3,Mon Sep 30 19:02:02 +0000 2013,
$%n,Mon Sep 30 19:02:02 +0000 2013,
RT @The_Gospels: As iron sharpens iron so one man sharpens another -Proverbs 27:17 -quoted,Mon Sep 30 19:02:02 +0000 2013,
@josepph7 Juan Paredes debut en Quetzaltenango No era su debut,Mon Sep 30 19:02:02 +0000 2013,
Mi tragedia es mi fortuna,Mon Sep 30 19:02:02 +0000 2013,
RT @GiorgioMerca: 8 pagine di storia alle 8:30 non ci la sbatta #bellamerda,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @Asuka95: it's was really an amazing anime  just we'll waiting part 2  #attaktotitan #attak_to_titan #anime… http://tco/KI4qQlCrtK,
@sarahdarden93 wife beater and pjs all day Lol,Mon Sep 30 19:02:02 +0000 2013,
RT @ZodiacoHoy: #Escorpin Aljate de las personas negativas y q no aportan nada bueno a tu vida si te quedas; estas te llenaran de sus ma…,Mon Sep 30 19:02:02 +0000 2013,
          ,Mon Sep 30 19:02:02 +0000 2013,
,Mon Sep 30 19:02:02 +0000 2013,
RT @bourney10: @markj1576 @ITKracing @TheTippingTeam all done another month of profit please Ta,Mon Sep 30 19:02:02 +0000 2013,
#BBL,Mon Sep 30 19:02:02 +0000 2013,
RT @Tal_Capucine: @Indiattraction_ ohhh punaisseeeee :'))) mdrrrrrrrrrr,Mon Sep 30 19:02:02 +0000 2013,
taka1218135%30%5% :75pt :249522 http://tco/KhGO0oFGRf #twimaker,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @SareeBabes: other @AvaDalush photo #sareebabescom http://tco/52F1iYv5Vm,
Arroyo versus Arroyo  ltima semana en @fundacionmarch http://tco/9rZbL1eDSG,Mon Sep 30 19:02:02 +0000 2013,
@WILDBILL1781 Yo let me get a physical copy of that album,Mon Sep 30 19:02:02 +0000 2013,
@As_TomasRoncero SUPER,Mon Sep 30 19:02:02 +0000 2013,
         xD… (w/ Badella) — https://tco/jSu1Icsn6D,Mon Sep 30 19:02:02 +0000 2013,
I Write Sins Not Tragedies by Panic At the Disco — https://tco/cih7SBJBNz,Mon Sep 30 19:02:02 +0000 2013,
RT @tbhjust: all i do at school is watch all the girls pretend to be friends with each other,Mon Sep 30 19:02:02 +0000 2013,
                  --  #Quran,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @LinkMyFan: Get a Free #StockReport on $DEAC At http://tco/0uM35o4WMi #financialnews #stocks @daily_finance http://tco/G1UDqZMoAx,
@han_jean95 lol yeah for real thoughhhh,Mon Sep 30 19:02:02 +0000 2013,
#Work from home like I do Make your own hours your own scheduleand make as much $$$ or as little as you wish http://tco/42CYUWY5bk,Mon Sep 30 19:02:02 +0000 2013,
@trillluminatii awks how they Alyways been shit,Mon Sep 30 19:02:02 +0000 2013,
@nuzzagrant woah,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @elchicodetwiter: RT SI ESTS AS: http://tco/cOp7tmzE2C,
Nur glckliche Mitarbeiter machen auch den Unternehmer glcklich http://tco/f3Jaa8zEJu,Mon Sep 30 19:02:02 +0000 2013,
Buenas tardes @twittincredulo @flakmarisol @maytea54 @anazuaje10,Mon Sep 30 19:02:02 +0000 2013,
http://tco/nvVosHKhAt,Mon Sep 30 19:02:02 +0000 2013,
Ex-MBGN Queen Silvia Nduka Flaunts Her Own N15M Chanel Lego Bag – Look http://tco/LSgLJvcrrW via @Akpraise,Mon Sep 30 19:02:02 +0000 2013,
@wendy_estevez Lo mismo :3,Mon Sep 30 19:02:02 +0000 2013,
RT @HashArabianG:    : { #____ },Mon Sep 30 19:02:02 +0000 2013,
“@malloryellyce: curiosity killed her innocence”,Mon Sep 30 19:02:02 +0000 2013,
RT @DOUBLERSO4EVER: MY SOCIAL LIFE NO LONGER EXIST,Mon Sep 30 19:02:02 +0000 2013,
I feel like crap,Mon Sep 30 19:02:02 +0000 2013,
@PerKohler En undring: Varfr r det s (bara nyfiken),Mon Sep 30 19:02:02 +0000 2013,
RT @Kenyatta_Jr: I fucking hate  out of pocket trife bitches,Mon Sep 30 19:02:02 +0000 2013,
#LaVidaEsTristeCuando Tu mejor amiga no va al concierto contigo,Mon Sep 30 19:02:02 +0000 2013,
RT @IzakiFaiz: jenis bangga diri bersepah padahal xde Ape pown #melayu,Mon Sep 30 19:02:02 +0000 2013,
@kidrauhlvamp claro,Mon Sep 30 19:02:02 +0000 2013,
@FCOPortugasLuan MARATONA DE VOTAO | Prmio Sertanejo | mande isso para vinte FC's na sua TL | #PremioSertanejo2013 #LuanSantana,Mon Sep 30 19:02:02 +0000 2013,
Lenguaje de las mujeres: 1 Tenemos que hablar= Estoy enoja 2 Tu "amiguita"= Estoy enojada 3 No estoy enojada=Estoy enojada,Mon Sep 30 19:02:02 +0000 2013,
@Aboodyx2X @ayfaraho          ,Mon Sep 30 19:02:02 +0000 2013,
Everybody is starry eyed,Mon Sep 30 19:02:02 +0000 2013,
@Eeman2kp74Iltis http://tco/8f4PUOZ7X3,Mon Sep 30 19:02:02 +0000 2013,
RT @RiberyNumber7: m bogoss de l'om avou vou voul mon retoure,Mon Sep 30 19:02:02 +0000 2013,
me hace gracia que justin vaya en skate y los guardaespaldas corriendo :''),Mon Sep 30 19:02:02 +0000 2013,
RT @FactsDeJustin: Me pregunto como se llamar el hijo o la hija de Justin Me imagino que va a ser con JB,Mon Sep 30 19:02:02 +0000 2013,
@JiyongBoobs @Mahelye KAMSAHAMNIDA UNNIE(je crois) ^^,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @franchumalaga: @esmesaez http://tco/WvT6NbnZbM,
@MARIANOBOLOHAN_ wow o_O me imagino a ti y a tu padre cambiando la bombilla :)),Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @CR7_Holland: HALA MADRID http://tco/F9ESQHdn1k,
Brittany Pierce Is Irreplaceable,Mon Sep 30 19:02:02 +0000 2013,
Atam izindeyiz http://tco/5XEyjaj4Aq,Mon Sep 30 19:02:02 +0000 2013,
@DigaoBagaca Que pena que parou de seguir @carlos798655 Quer dizer por qu Acesse http://tco/mzqrxFqydl,Mon Sep 30 19:02:02 +0000 2013,
@TheBestHazel ohhh,Mon Sep 30 19:02:02 +0000 2013,
Je noemt iedereen slet waar is je eigen verstand dan,Mon Sep 30 19:02:02 +0000 2013,
@hayleyattack hehehe'' s queria puxar assunto :3,Mon Sep 30 19:02:02 +0000 2013,
Happy to share that @astrosonidoespa has a #newsong Go listen and download "HAWAII" for #free all this week via @panamerika @redbullLAX,Mon Sep 30 19:02:02 +0000 2013,
@BYE_Keri http://tco/sduGRwoqvh,Mon Sep 30 19:02:02 +0000 2013,
RT @HaleighNicolee1: Last day of going home at 3:10 ,Mon Sep 30 19:02:02 +0000 2013,
So hungry,Mon Sep 30 19:02:02 +0000 2013,
@CKarelinMoreno y sin photoshop':,Mon Sep 30 19:02:02 +0000 2013,
@DominiqueMaquiz que apostamos a que si de lo que hablamos hoy que decis vs ,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @black_devil_9:     http://tco/teMWNIpOwz  ,
@PWSullivan that's tip top,Mon Sep 30 19:02:02 +0000 2013,
@arminn_r ily,Mon Sep 30 19:02:02 +0000 2013,
@CarlosArrieche5 Jajajaja malo:( es divertido:$,Mon Sep 30 19:02:02 +0000 2013,
Hahaha duydunuz mu sik dedi hoca sik dedi haha sik ulan mahallede kfr olan sik hahaha ebru glyo kesin anlad kevae :d,Mon Sep 30 19:02:02 +0000 2013,
Pou iphoneda cretli diye zlmeyin Boo var http://tco/nK0YyLNxs5,Mon Sep 30 19:02:02 +0000 2013,
@Tumeylo thaata keore le ge ole @ kitchen u dnt knw when gen has resumed O utlwa fela setse ba bua,Mon Sep 30 19:02:02 +0000 2013,
Amatory -   +  http://tco/tdi2PiHPNP,Mon Sep 30 19:02:02 +0000 2013,
Great windows RT @luxemag: This #neutral living room http://tco/C6GseYrJEx http://tco/g8wZ77GyU3,Mon Sep 30 19:02:02 +0000 2013,
@Lil_Daisy15 NeYo,Mon Sep 30 19:02:02 +0000 2013,
@bituhaff agshajbsjansns http://tco/DBM1XvURTx,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @DJQ_Baptiste: La " #TeamAntiPortugais " Tenez bande de jaloux #CR7 http://tco/h5geTdjSHm,
@mien_raf61 hahaxtw la abes doh ko dop lg nyox ajim kelih tu gakmeme x nerohaha,Mon Sep 30 19:02:02 +0000 2013,
Quand on se fait chier on prend des photos  http://tco/3iFxLiU7Su,Mon Sep 30 19:02:02 +0000 2013,
@_ladymaadrid Si ; joder,Mon Sep 30 19:02:02 +0000 2013,
Ugly people hate other ugly people ,Mon Sep 30 19:02:02 +0000 2013,
RT @funnyortruth: "Hey babe you smell that""No""Me neither start cooking",Mon Sep 30 19:02:02 +0000 2013,
@christiannils1 YouTube profilen din ,Mon Sep 30 19:02:02 +0000 2013,
Fundamental que lo que hagas te guste,Mon Sep 30 19:02:02 +0000 2013,
That's a lot of pumpkin pies http://tco/N2wSQqZI1n,Mon Sep 30 19:02:02 +0000 2013,
@Milo_RealG &lt;3,Mon Sep 30 19:02:02 +0000 2013,
fui tomar nescau pensando que a alergia ja tinha passado e agr voltou tdo Eu to de prbns ,Mon Sep 30 19:02:02 +0000 2013,
@MYMALK4PON3 @mymtumtum yo haba amarrado un gato sosteniendo un cable hdmi y un cable USB no lo alcance a mandar,Mon Sep 30 19:02:02 +0000 2013,
Kurz vor TV den Wert des Autos noch mal um 90 Euro erhht Schlechte Karten fr eine Neuanschaffung jetzt muss der Rest auch noch durch,Mon Sep 30 19:02:02 +0000 2013,
RT @rociiot_r: Como me gustaria vivir al pedo y en pedo Quien inventoo la facuuultad ( La re puta madre,Mon Sep 30 19:02:02 +0000 2013,
AYUDAAAAAAAAAAAAAA Que mierda es http://tco/J4Ptgmocw3,Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @CarlosAuryn: Ahora mismo Icona Pop el escenario est muuuy cerca Me voy a primera fila jaja @itunesfestival http://tco/K8xv1Bdpkm,
Trankilon http://tco/OCpSYjVue5,Mon Sep 30 19:02:02 +0000 2013,
http://tco/5DK5fuSVtJ,Mon Sep 30 19:02:02 +0000 2013,
@isabellou3 @Koltherine93 @TeamJathaniel @Miss_BlackRose2 @HerLastLove @Imoose_1 Bring Kol Back To New Orleans #teamkol hugs ,Mon Sep 30 19:02:02 +0000 2013,
@Cals2grim no,Mon Sep 30 19:02:02 +0000 2013,
Nasty RSX http://tco/5TwNKeWPTv,Mon Sep 30 19:02:02 +0000 2013,
BEN BYLE SEV SECEKSEN http://tco/Jo4tfHTRkw,Mon Sep 30 19:02:02 +0000 2013,
Paixo amor maior http://tco/1l3SJ5Fl8Q,Mon Sep 30 19:02:02 +0000 2013,
"@L4venderblonde: Because Malin is super duper cute  http://tco/boIajamYo1",Mon Sep 30 19:02:02 +0000 2013,
Mon Sep 30 19:02:02 +0000 2013,RT @madeintorn: pq vcs fazem isso http://tco/p7AB5HyvJd,
@Panda_Geek Aeuh D: Ma sa main sur le front,Mon Sep 30 19:02:02 +0000 2013,
My mom spoils meshe knows me way to well http://tco/dyyIqskb9Y,Mon Sep 30 19:02:02 +0000 2013,
@thereallisaann I remember when I first saw you in a movie that was the moment I didn't want younger women at all I wanted women who were,Mon Sep 30 19:02:02 +0000 2013,
mais ela adora ser chamada de bandida,Mon Sep 30 19:02:03 +0000 2013,
So the moron democrats &amp; moron republicans in #Congress are going 2 #shutdown the government &amp;deny disabled veterans their source of income,Mon Sep 30 19:02:03 +0000 2013,
       ,Mon Sep 30 19:02:03 +0000 2013,
miras a los que estan con el telefono en clase y estan todos en twitter,Mon Sep 30 19:02:03 +0000 2013,
Oh well I need these monies,Mon Sep 30 19:02:03 +0000 2013,
Ya duxado,Mon Sep 30 19:02:03 +0000 2013,
I miss my ,Mon Sep 30 19:02:03 +0000 2013,
RT @adab:                 ()   @Walh…,Mon Sep 30 19:02:03 +0000 2013,
Yeni dizi Fatih insallah muhtesem yuzyil gibi olmaz,Mon Sep 30 19:02:03 +0000 2013,
RT @012Porto: Ivan rotela utilizara la "10",Mon Sep 30 19:02:03 +0000 2013,
RT @falatunatalia: Ai meu Deus como eu queria estar com vontade de estudar :((,Mon Sep 30 19:02:03 +0000 2013,
"@AzAzoozm417:                 ",Mon Sep 30 19:02:03 +0000 2013,
aleman — perrito gua gua :3 AJAJAJ nah broma tetepues nah un gilipollas mas en mi lista de `pea importante:$ http://tco/8J5F9ilsCu,Mon Sep 30 19:02:03 +0000 2013,
The sun is not playing today,Mon Sep 30 19:02:03 +0000 2013,
       ,Mon Sep 30 19:02:03 +0000 2013,
Je t'aime  la haine ,Mon Sep 30 19:02:03 +0000 2013,
Mamy me recogio temprano,Mon Sep 30 19:02:03 +0000 2013,
http://tco/tBmSZPKaDC    http://tco/tBmSZPKaDC,Mon Sep 30 19:02:03 +0000 2013,
RT @TheRedHack: Uyumak iin misafirin gitmesini bekleyerek byd o ocukimdi kafasnda UYUTURUCU ETES kurunu morgda uyuyor Hasan Fe…,Mon Sep 30 19:02:03 +0000 2013,
@TopAchat Un t-shirt collector  Fifa14 sur ps3  Une manette ,Mon Sep 30 19:02:03 +0000 2013,
RT @Jade_Ddb: ton fond de teint il brille sur ta photo de profil salope,Mon Sep 30 19:02:03 +0000 2013,
RT @KeatonTMSA: "@NickiMinaj_PFRR: @NICKIMINAJ these verses your doing are fucking fire This 3rd album is gonna be boiling hot lava …,Mon Sep 30 19:02:03 +0000 2013,
 ,Mon Sep 30 19:02:03 +0000 2013,
RT @DudeDrekeTatted: Nigga I'd rather be rich than famous,Mon Sep 30 19:02:03 +0000 2013,
Dr Jo just told someone to hold his yawns to himself,Mon Sep 30 19:02:03 +0000 2013,
Poo akii estoii de nuevoo odio la tarea  po aora duxasoo,Mon Sep 30 19:02:03 +0000 2013,
Mon Sep 30 19:02:03 +0000 2013,RT @elcarteldelameg: Cul es tu mayor miedo — el amor http://tco/6ZVeO17lGu,
Walk Off The Earth's cover of Party Rock Anthem has to be the best cover ever,Mon Sep 30 19:02:03 +0000 2013,
http://tco/h5OjvZrgby |       ,Mon Sep 30 19:02:03 +0000 2013,
@MKarine5      ,Mon Sep 30 19:02:03 +0000 2013,
RT @tatweir:               ,Mon Sep 30 19:02:03 +0000 2013,
    2013 - 2014 http://tco/3rCa1zqFUY,Mon Sep 30 19:02:03 +0000 2013,
RT @birica1: Luego llego a casa me duchoy a ver #LaCupula,Mon Sep 30 19:02:03 +0000 2013,
No se puede comparar lo que entiendo antes de tener clases que lo que entiendo cuando salgo Ays :'),Mon Sep 30 19:02:03 +0000 2013,
Mon Sep 30 19:02:03 +0000 2013,RT @OtroCule: #ElDineroJamsComprar el amor por la camiseta http://tco/PnQFsTlXqJ,
76 episodes of Friday Night Lights - that should scratch your Fall television itch -  http://tco/wr1o47A713,Mon Sep 30 19:02:03 +0000 2013,
RT @James_Yammouni: my favourite janoskian is now beau #confirmed  i will update you all if any changes occur,Mon Sep 30 19:02:03 +0000 2013,
RT @KrisBDjordjevic: On est 2 #LRT,Mon Sep 30 19:02:03 +0000 2013,
RT @Kk586934:    [ 100000]     3               ,Mon Sep 30 19:02:03 +0000 2013,
@_GiuliaArgento agora terminou as provas vou ver como me sai ok ,Mon Sep 30 19:02:03 +0000 2013,
Yass  dms cara Como no ama-la,Mon Sep 30 19:02:03 +0000 2013,
RT @nonh2771:     ~,Mon Sep 30 19:02:03 +0000 2013,
A cenar dentro de nada,Mon Sep 30 19:02:03 +0000 2013,
Tirando zombieland,Mon Sep 30 19:02:03 +0000 2013,
u ara korktuum ey doum gnme hasta girmek :((:(,Mon Sep 30 19:02:03 +0000 2013,
@samo_na_finjaka nisi se otreznio a opet bi da ljoka :) ccc,Mon Sep 30 19:02:03 +0000 2013,
Byee,Mon Sep 30 19:02:03 +0000 2013,
#slutshaming This fucking kid is saying that girls in the bathroom are sluts for shaving their legs I'm going to,Mon Sep 30 19:02:03 +0000 2013,
Sahdev Nath Vairagi http://tco/fV8y4Ncdi7,Mon Sep 30 19:02:03 +0000 2013,
RT @James_Yammouni: my favourite janoskian is now beau #confirmed  i will update you all if any changes occur,Mon Sep 30 19:02:03 +0000 2013,
@iSamiirax nee dansen xxxx,Mon Sep 30 19:02:03 +0000 2013,
@NayanFarias to zoando &lt;3,Mon Sep 30 19:02:03 +0000 2013,
RT @YStijd: Soms doe je expres aardig tegen de kneuzen in je klas omdat je zielig vindt en iedereen doet zielig tegen ze GAAN ZE STOER TEG…,Mon Sep 30 19:02:03 +0000 2013,
@DigitalCuko ,Mon Sep 30 19:02:03 +0000 2013,
Ogldam M jak mio ;3,Mon Sep 30 19:02:03 +0000 2013,
     ~o)',Mon Sep 30 19:02:03 +0000 2013,
RT @mhadikuzu: ne garip gn lan,Mon Sep 30 19:02:03 +0000 2013,
SURVEY: Would You Favor a New Political Party http://tco/7kBrRdU8RX // Your chance to weigh in #teaparty #tcot #tlot,Mon Sep 30 19:02:03 +0000 2013,
Pulssaa modeem nya abis sama se buhel kaga bisa nonton dah,Mon Sep 30 19:02:03 +0000 2013,
@fawazvip2012               ,Mon Sep 30 19:02:03 +0000 2013,
,Mon Sep 30 19:02:03 +0000 2013,
Partiu casa,Mon Sep 30 19:02:03 +0000 2013,
http://tco/m49jtJdnEI |    ,Mon Sep 30 19:02:03 +0000 2013,
[#ES] 30-09-1979 | UD Almeria - Real Madrid 1:1 #PrimeraDivisin #almeria #mad; #hss-ttn5zx,Mon Sep 30 19:02:03 +0000 2013,
       ,Mon Sep 30 19:02:03 +0000 2013,
Wearing a shirt that shows your stomach to school is not cute,Mon Sep 30 19:02:03 +0000 2013,
@J_Kitenge @Hajartwlv j'tassure hn,Mon Sep 30 19:02:03 +0000 2013,
“@DANEgerousKitty: Me and my cousin in the store smelling all the laundry detergents lmao” —getting high,Mon Sep 30 19:02:03 +0000 2013,
   http://tco/7l0lmLwp21,Mon Sep 30 19:02:03 +0000 2013,
RT @ElChicoAmor_: ESOS PROFESORES QUE MANDAN 80 EJERCICIOS Y LUEGO DICEN "QUE PASIS UN BUEN FIN DE SEMANA" PERO VAMOS A VER T ERES TON…,Mon Sep 30 19:02:03 +0000 2013,
{          } [:51]http://tco/2lDzYS6msP,Mon Sep 30 19:02:03 +0000 2013,
||||||||||||||||||||||::::| 56%(0%) 3:39 (2013/10/1),Mon Sep 30 19:02:03 +0000 2013,
Feliz aniversario babyson&lt;3,Mon Sep 30 19:02:03 +0000 2013,
@BrianaaEileenx3 Happy birthday love enjoy the rest of your day,Mon Sep 30 19:02:03 +0000 2013,
@thotho120         ,Mon Sep 30 19:02:03 +0000 2013,
De perfeccin te estoy hablando ,Mon Sep 30 19:02:03 +0000 2013,
RT @irenepinerotkd: @moreniitah_16 a traficar con nuestras drogas: @OneDirection @PabloLopezMusic y @pabloalboran jaja :),Mon Sep 30 19:02:03 +0000 2013,
Molly is worse than crack  I dare someone to argueembarass yourself,Mon Sep 30 19:02:03 +0000 2013,
Que el tiempo no te detenga http://tco/GrHlgyQhbO,Mon Sep 30 19:02:03 +0000 2013,
RT @Ebn__sowina3:                    ,Mon Sep 30 19:02:03 +0000 2013,
@_juangarcia99 el i phone,Mon Sep 30 19:02:03 +0000 2013,
NON MAIS JE DECONNE LES GENS MDRRRRRRRRRRRRRRRR OMG MAIS CA VA PAS TARDE,Mon Sep 30 19:02:03 +0000 2013,
esqueceu do samurai — lascase priscila kkkkkkkkkkkk uu http://tco/in08Za2NW6,Mon Sep 30 19:02:03 +0000 2013,
zgnm odtt ama bu kez sizleayn fikirde deilim,Mon Sep 30 19:02:03 +0000 2013,
RT @LOHANTHONY:                     hope                u drown                               …,Mon Sep 30 19:02:03 +0000 2013,
